"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1933865";"";"None";"401.21";"0";"4.24";"4";"COc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1I";"IC50";"'='";"74000.0";"nM";"4.13";"";"";"UO_0000065";"10.30";"0.26";"-0.11";"6.69";"0";"CHEMBL1936265";"Inhibition of Bacillus anthracis lethal factor using MCA-KKVYPYPME[dnp]Kamide peptide substrate after 30 mins by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1933027";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";""
"CHEMBL4077628";"";"None";"2040.51";"None";"None";"Fig4B, Arg4-D";"CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2";"IC50";"'='";"6400.0";"nM";"5.19";"";"";"UO_0000065";"2.55";"None";"None";"None";"0";"CHEMBL4008429";"Inhibition of Bacillus anthracis lethal factor protease preincubated for 30 mins prior to addition of substrate containing fluorescent proteins CyPet and YPet measured every 2 mins for 3 hrs by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL4007405";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL560968";"";"None";"279.32";"0";"1.84";"1";"Nc1ccc(Nc2ccc(N)cc2S(=O)(=O)O)cc1";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"19.58";"0.39";"3.63";"4.62";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL4099970";"";"None";"2005.35";"None";"None";"1";"CC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)CC)NC1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4008429";"Inhibition of Bacillus anthracis lethal factor protease preincubated for 30 mins prior to addition of substrate containing fluorescent proteins CyPet and YPet measured every 2 mins for 3 hrs by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL4007405";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4065687";"";"None";"2154.67";"None";"None";"RTD-1 I15W";"CC(C)C[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N3)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H]([C@@H](C)O)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2";"IC50";"'='";"205.0";"nM";"6.69";"";"";"UO_0000065";"3.10";"None";"None";"None";"0";"CHEMBL4008429";"Inhibition of Bacillus anthracis lethal factor protease preincubated for 30 mins prior to addition of substrate containing fluorescent proteins CyPet and YPet measured every 2 mins for 3 hrs by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL4007405";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL385684";"";"None";"396.79";"0";"4.11";"27";"N#C/C(=C\c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1)C(=O)NCc1ccco1";"IC50";"'='";"30700.0";"nM";"4.51";"";"";"UO_0000065";"11.37";"0.22";"0.40";"3.87";"0";"CHEMBL871508";"Inhibition of Anthrax lethal factor activity by microplate assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1146035";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL4094675";"";"None";"2552.11";"None";"None";"12";"C[C@@H](O)[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CSSC[C@H](NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N3)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N2";"IC50";"'='";"61.0";"nM";"7.21";"";"";"UO_0000065";"2.83";"None";"None";"None";"0";"CHEMBL4008429";"Inhibition of Bacillus anthracis lethal factor protease preincubated for 30 mins prior to addition of substrate containing fluorescent proteins CyPet and YPet measured every 2 mins for 3 hrs by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL4007405";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL560621";"";"None";"435.00";"1";"6.10";"28";"Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)c1-c1nc2ccccc2s1";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"9.20";"0.20";"-2.10";"6.77";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL563723";"";"None";"414.49";"0";"4.36";"91";"O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1ccc2nonc2c1";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"10.91";"0.23";"0.16";"4.62";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL199465";"";"None";"314.39";"0";"2.33";"23";"O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccccc2)s1";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"18.83";"0.39";"3.59";"10.17";"0";"CHEMBL864614";"Inhibitory activity against anthrax lethal factor metalloprotease";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1148588";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL563891";"";"None";"438.96";"1";"5.93";"27";"Cc1csc(NS(=O)(=O)c2cccc(Cl)c2F)c1-c1nc2ccccc2s1";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"9.11";"0.20";"-1.93";"6.77";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL200605";"";"None";"345.40";"0";"3.23";"26";"O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S";"IC50";"'='";"16600.0";"nM";"4.78";"";"";"UO_0000065";"13.84";"0.28";"1.55";"6.76";"0";"CHEMBL864614";"Inhibitory activity against anthrax lethal factor metalloprotease";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1148588";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL1161812";"";"None";"349.38";"0";"-0.35";"49";"Cc1cc(S(=O)(=O)N[C@H](CCOCCN)C(=O)NO)ccc1F";"IC50";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"20.95";"0.43";"7.67";"5.60";"0";"CHEMBL861854";"Inhibition of LF by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL3098974";"";"None";"336.40";"0";"3.10";"18oo";"COc1ccncc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL3099024";"";"None";"320.40";"0";"3.44";"18e";"Cc1cc(N)c2cc(NC(=O)c3cccc(N(C)C)c3)ccc2n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL204593";"";"None";"346.38";"0";"0.71";"40";"Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOCC2)ccc1F";"IC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"19.28";"0.40";"5.97";"6.38";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL437320";"";"None";"393.47";"0";"1.81";"7";"COc1ccc(S(=O)(=O)N(Cc2ccncc2)[C@@H](C(=O)NO)C(C)C)cc1";"IC50";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"14.00";"0.28";"3.70";"5.06";"0";"CHEMBL861854";"Inhibition of LF by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL3099030";"";"None";"354.41";"0";"4.44";"18l";"Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cccnc4)cc3)ccc2n1";"IC50";"'='";"43000.0";"nM";"4.37";"";"";"UO_0000065";"12.32";"0.22";"-0.07";"5.40";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL541200";"";"None";"662.68";"2";"7.96";"120";"Cc1csc(N(S(=O)(=O)c2cccc(C(F)(F)F)c2)S(=O)(=O)c2cccc(C(F)(F)F)c2)c1-c1nc2ccccc2s1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL541197";"";"None";"388.52";"0";"2.77";"101";"CS(=O)(=O)CS(=O)(=O)Nc1sccc1-c1nc2ccccc2s1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"12.15";"0.28";"1.95";"5.07";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL1933870";"";"None";"305.34";"0";"3.64";"8f";"COc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1OC";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1936265";"Inhibition of Bacillus anthracis lethal factor using MCA-KKVYPYPME[dnp]Kamide peptide substrate after 30 mins by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1933027";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";""
"CHEMBL3099012";"";"None";"369.85";"0";"4.36";"18gg";"COc1cc(Cl)ccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1";"IC50";"'='";"78000.0";"nM";"4.11";"";"";"UO_0000065";"11.11";"0.22";"-0.25";"5.32";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL1650619";"PYRITHIONE";"4.0";"127.17";"0";"1.45";"1,2-HOPTO";"On1ccccc1=S";"IC50";"'='";"5000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3370493";"Binding affinity to anthrax lethal factor";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3351893";"1";"Scientific Literature";"J Med Chem";"2014";"None";""
"CHEMBL322333";"DIMETHYLSPINGOSINE";"None";"327.55";"0";"4.53";"N,N-Dimethylsphingosine";"CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)N(C)C";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"17.21";"0.33";"1.11";"12.90";"0";"CHEMBL953930";"Protection against Bacillus anthracis lethal toxin-mediated cytotoxicity in mouse RAW264.7 cells assessed as change in viability after 24 hrs by WST1 dye reduction assay";"B";"BAO_0000219";"cell-based format";"Bacillus anthracis";"None";"None";"RAW264.7";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1157366";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2007";"CHEMBL3307977";""
"CHEMBL557695";"";"None";"467.96";"1";"6.07";"108";"O=S(=O)(Nc1oncc1-c1nc2ccccc2s1)c1ccc(-c2ccc(Cl)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL514138";"CGS-27023A";"None";"429.93";"0";"1.81";"1";"COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"12.51";"0.25";"3.11";"4.52";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL1161814";"";"None";"356.38";"0";"0.64";"51";"Cc1cc(S(=O)(=O)NC(CCc2c[nH]cn2)C(=O)NO)ccc1F";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"15.58";"0.32";"4.91";"4.47";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL202483";"";"None";"318.37";"0";"1.48";"33";"CCCC[C@@H](NS(=O)(=O)c1ccc(F)c(C)c1)C(=O)NO";"IC50";"'='";"410.0";"nM";"6.39";"";"";"UO_0000065";"20.06";"0.42";"4.91";"6.69";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL201968";"";"None";"290.32";"0";"0.63";"13";"CC(C)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)NO";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"19.02";"0.40";"4.89";"5.78";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL201413";"";"None";"286.35";"0";"0.80";"14";"Cc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)C)cc1";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"16.85";"0.35";"4.02";"5.05";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL426112";"";"None";"272.33";"0";"0.49";"10";"CC(C)[C@@H](NS(=O)(=O)c1ccccc1)C(=O)NO";"IC50";"'='";"7800.0";"nM";"5.11";"";"";"UO_0000065";"18.76";"0.39";"4.62";"5.35";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL202416";"";"None";"312.80";"0";"1.21";"29";"CC(C)[C@@H](NS(=O)(=O)c1ccc(Cl)s1)C(=O)NO";"IC50";"'='";"6450.0";"nM";"5.19";"";"";"UO_0000065";"16.59";"0.39";"3.98";"5.44";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL204316";"";"None";"344.43";"0";"1.67";"21";"CCCCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)C)cc1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861854";"Inhibition of LF by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL564218";"";"None";"424.93";"1";"5.62";"57";"O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1ccc(F)c(Cl)c1";"IC50";"'='";"13000.0";"nM";"4.89";"";"";"UO_0000065";"11.50";"0.26";"-0.73";"8.27";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL570079";"";"None";"338.84";"0";"4.06";"102";"Cc1ccc(S(=O)(=O)Nc2nc3ccccc3s2)cc1Cl";"IC50";"'='";"28000.0";"nM";"4.55";"";"";"UO_0000065";"13.44";"0.30";"0.49";"7.71";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL200605";"";"None";"345.40";"0";"3.23";"26";"O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S";"IC50";"'='";"16595.87";"nM";"4.78";"";"";"UO_0000065";"13.84";"0.28";"1.55";"6.76";"0";"CHEMBL864614";"Inhibitory activity against anthrax lethal factor metalloprotease";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1148588";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL4078311";"";"None";"2095.64";"None";"None";"6; RTD-1 V11I";"CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]3CSSC[C@H](NC(=O)[C@H]([C@@H](C)CC)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N3)C(=O)N[C@@H](CC(C)C)C(=O)N2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4008432";"Inhibition of Bacillus anthracis lethal factor protease preincubated for 30 mins prior to addition of substrate containing fluorescent proteins CyPet and YPet measured every 2 mins for 3 hrs in presence of 0.1% BSA by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL4007405";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
